time,lat,lon,realization,data
1940-01-01,50.25,13.0,0,168.19406
1940-01-01,50.25,13.25,0,165.29202
1940-01-01,50.25,13.5,0,146.96312
1940-01-01,50.25,13.75,0,116.74715
1940-01-01,50.25,14.0,0,109.489685
1940-01-01,50.25,14.25,0,110.98075
1940-01-01,50.25,14.5,0,113.29698
1940-01-01,50.25,14.75,0,111.89032
1940-01-01,50.25,15.0,0,137.20154
1940-01-01,50.5,5.75,0,171.38101
1940-01-01,50.5,6.0,0,204.49995
1940-01-01,50.5,6.25,0,213.5756
1940-01-01,50.5,6.5,0,176.1973
1940-01-01,50.5,6.75,0,142.2136
1940-01-01,50.5,7.0,0,149.30653
1940-01-01,50.5,7.25,0,145.21408
1940-01-01,50.5,7.5,0,129.59244
1940-01-01,50.5,7.75,0,155.0672
1940-01-01,50.5,8.0,0,140.70082
1940-01-01,50.5,8.25,0,141.85524
1940-01-01,50.5,8.5,0,123.10315
1940-01-01,50.5,8.75,0,134.15407
1940-01-01,50.5,9.0,0,147.48311
1940-01-01,50.5,9.25,0,212.5709
1940-01-01,50.5,9.5,0,215.05475
1940-01-01,50.5,9.75,0,208.60791
1940-01-01,50.5,10.0,0,228.06693
1940-01-01,50.5,10.25,0,214.46228
1940-01-01,50.5,10.5,0,231.99463
1940-01-01,50.5,10.75,0,242.94638
1940-01-01,50.5,11.0,0,254.81796
1940-01-01,50.5,11.25,0,217.19885
1940-01-01,50.5,11.5,0,235.35251
1940-01-01,50.5,11.75,0,205.73616
1940-01-01,50.5,12.0,0,226.2008
1940-01-01,50.5,12.25,0,209.26617
1940-01-01,50.5,12.5,0,215.26718
1940-01-01,50.5,12.75,0,203.65619
1940-01-01,50.5,13.0,0,214.04529
1940-01-01,50.5,13.25,0,234.01381
1940-01-01,50.5,13.5,0,175.82823
1940-01-01,50.5,13.75,0,142.5364
1940-01-01,50.5,14.0,0,103.767395
1940-01-01,50.5,14.25,0,107.21541
1940-01-01,50.5,14.5,0,118.96038
1940-01-01,50.5,14.75,0,129.95625
1940-01-01,50.5,15.0,0,148.31473
1940-01-01,50.75,5.75,0,113.01422
1940-01-01,50.75,6.0,0,124.31431
1940-01-01,50.75,6.25,0,122.98346
1940-01-01,50.75,6.5,0,101.94444
1940-01-01,50.75,6.75,0,116.53424
1940-01-01,50.75,7.0,0,123.1575
1940-01-01,50.75,7.25,0,153.93544
1940-01-01,50.75,7.5,0,165.54855
1940-01-01,50.75,7.75,0,188.18425
1940-01-01,50.75,8.0,0,153.03848
1940-01-01,50.75,8.25,0,141.50406
1940-01-01,50.75,8.5,0,111.221085
1940-01-01,50.75,8.75,0,118.48926
1940-01-01,50.75,9.0,0,127.2819
1940-01-01,50.75,9.25,0,119.45676
1940-01-01,50.75,9.5,0,148.81993
1940-01-01,50.75,9.75,0,161.47993
1940-01-01,50.75,10.0,0,146.90709
1940-01-01,50.75,10.25,0,193.95447
1940-01-01,50.75,10.5,0,249.15576
1940-01-01,50.75,10.75,0,241.88113
1940-01-01,50.75,11.0,0,247.15378
1940-01-01,50.75,11.25,0,219.51509
1940-01-01,50.75,11.5,0,183.79068
1940-01-01,50.75,11.75,0,171.00334
1940-01-01,50.75,12.0,0,168.31136
1940-01-01,50.75,12.25,0,178.27844
1940-01-01,50.75,12.5,0,162.95004
1940-01-01,50.75,12.75,0,186.63191
1940-01-01,50.75,13.0,0,272.25067
1940-01-01,50.75,13.25,0,266.85788
1940-01-01,50.75,13.5,0,246.46855
1940-01-01,50.75,13.75,0,182.75665
1940-01-01,50.75,14.0,0,141.9325
1940-01-01,50.75,14.25,0,136.7731
1940-01-01,50.75,14.5,0,138.00311
1940-01-01,50.75,14.75,0,142.48181
1940-01-01,50.75,15.0,0,167.9685
1940-01-01,51.0,5.75,0,66.24913
1940-01-01,51.0,6.0,0,78.58658
