time,lat,lon,realization,total_precipitation (tp)
1998-01-01,53.0,11.25,0,781.74634
1998-01-01,53.0,11.5,0,804.7316
1998-01-01,53.0,11.75,0,820.2517
1998-01-01,53.0,12.0,0,820.9989
1998-01-01,53.0,12.25,0,807.8161
1998-01-01,53.0,12.5,0,773.5803
1998-01-01,53.0,12.75,0,749.577
1998-01-01,53.0,13.0,0,735.24927
1998-01-01,53.0,13.25,0,726.48254
1998-01-01,53.0,13.5,0,718.4515
1998-01-01,53.0,13.75,0,724.3574
1998-01-01,53.0,14.0,0,729.8305
1998-01-01,53.0,14.25,0,732.4205
1998-01-01,53.0,14.5,0,749.23065
1998-01-01,53.0,14.75,0,788.57776
1998-01-01,53.0,15.0,0,802.8179
1998-01-01,53.25,5.75,0,1107.6272
1998-01-01,53.25,6.0,0,1056.723
1998-01-01,53.25,6.25,0,1068.4955
1998-01-01,53.25,6.5,0,1093.6116
1998-01-01,53.25,6.75,0,1118.788
1998-01-01,53.25,7.0,0,1152.6963
1998-01-01,53.25,7.25,0,1173.8984
1998-01-01,53.25,7.5,0,1141.4336
1998-01-01,53.25,7.75,0,1121.1858
1998-01-01,53.25,8.0,0,1119.8138
1998-01-01,53.25,8.25,0,1100.2002
1998-01-01,53.25,8.5,0,1068.545
1998-01-01,53.25,8.75,0,1056.5046
1998-01-01,53.25,9.0,0,1049.1896
1998-01-01,53.25,9.25,0,1033.8049
1998-01-01,53.25,9.5,0,1020.24744
1998-01-01,53.25,9.75,0,1009.48047
1998-01-01,53.25,10.0,0,974.95245
1998-01-01,53.25,10.25,0,904.59656
1998-01-01,53.25,10.5,0,871.9153
1998-01-01,53.25,10.75,0,864.19556
1998-01-01,53.25,11.0,0,848.1064
1998-01-01,53.25,11.25,0,829.88525
1998-01-01,53.25,11.5,0,831.4221
1998-01-01,53.25,11.75,0,832.88306
1998-01-01,53.25,12.0,0,836.8302
1998-01-01,53.25,12.25,0,825.4502
1998-01-01,53.25,12.5,0,791.31195
1998-01-01,53.25,12.75,0,762.9409
1998-01-01,53.25,13.0,0,738.4307
1998-01-01,53.25,13.25,0,724.791
1998-01-01,53.25,13.5,0,713.26013
1998-01-01,53.25,13.75,0,717.68396
1998-01-01,53.25,14.0,0,721.2339
1998-01-01,53.25,14.25,0,720.1688
1998-01-01,53.25,14.5,0,735.49194
1998-01-01,53.25,14.75,0,775.4836
1998-01-01,53.25,15.0,0,800.1453
1998-01-01,53.5,5.75,0,1255.4741
1998-01-01,53.5,6.0,0,1320.4148
1998-01-01,53.5,6.25,0,1383.7678
1998-01-01,53.5,6.5,0,1450.1174
1998-01-01,53.5,6.75,0,1552.3142
1998-01-01,53.5,7.0,0,1291.0765
1998-01-01,53.5,7.25,0,1145.3212
1998-01-01,53.5,7.5,0,1190.0933
1998-01-01,53.5,7.75,0,1189.7714
1998-01-01,53.5,8.0,0,1117.7211
1998-01-01,53.5,8.25,0,1107.8257
1998-01-01,53.5,8.5,0,1134.7404
1998-01-01,53.5,8.75,0,1136.5945
1998-01-01,53.5,9.0,0,1131.6707
1998-01-01,53.5,9.25,0,1077.054
1998-01-01,53.5,9.5,0,1021.00806
1998-01-01,53.5,9.75,0,1006.7881
1998-01-01,53.5,10.0,0,976.70294
1998-01-01,53.5,10.25,0,940.4169
1998-01-01,53.5,10.5,0,927.7134
1998-01-01,53.5,10.75,0,930.3119
1998-01-01,53.5,11.0,0,918.18
1998-01-01,53.5,11.25,0,906.98096
1998-01-01,53.5,11.5,0,882.4458
1998-01-01,53.5,11.75,0,869.59357
1998-01-01,53.5,12.0,0,852.43774
1998-01-01,53.5,12.25,0,835.8832
1998-01-01,53.5,12.5,0,821.45447
1998-01-01,53.5,12.75,0,797.8031
1998-01-01,53.5,13.0,0,777.0781
1998-01-01,53.5,13.25,0,767.02783
1998-01-01,53.5,13.5,0,758.8196
1998-01-01,53.5,13.75,0,756.65784
1998-01-01,53.5,14.0,0,750.5498
1998-01-01,53.5,14.25,0,736.1986
1998-01-01,53.5,14.5,0,747.40985
1998-01-01,53.5,14.75,0,791.9994
1998-01-01,53.5,15.0,0,834.5585
1998-01-01,53.75,5.75,0,1149.8394
1998-01-01,53.75,6.0,0,1210.5071
1998-01-01,53.75,6.25,0,1251.5549
1998-01-01,53.75,6.5,0,1321.3547
1998-01-01,53.75,6.75,0,1408.5774
1998-01-01,53.75,7.0,0,1322.8376
1998-01-01,53.75,7.25,0,1364.5022
1998-01-01,53.75,7.5,0,1382.4791
1998-01-01,53.75,7.75,0,1377.4663
1998-01-01,53.75,8.0,0,1419.5093
1998-01-01,53.75,8.25,0,1500.395
1998-01-01,53.75,8.5,0,1586.6338
1998-01-01,53.75,8.75,0,1473.3242
1998-01-01,53.75,9.0,0,1154.4668
1998-01-01,53.75,9.25,0,1133.9954
1998-01-01,53.75,9.5,0,1095.069
1998-01-01,53.75,9.75,0,1058.0411
1998-01-01,53.75,10.0,0,1029.944
1998-01-01,53.75,10.25,0,1024.5801
1998-01-01,53.75,10.5,0,999.996
1998-01-01,53.75,10.75,0,931.32715
1998-01-01,53.75,11.0,0,894.5172
1998-01-01,53.75,11.25,0,873.37897
1998-01-01,53.75,11.5,0,875.8102
1998-01-01,53.75,11.75,0,888.77246
1998-01-01,53.75,12.0,0,861.6428
1998-01-01,53.75,12.25,0,843.6937
1998-01-01,53.75,12.5,0,818.66876
1998-01-01,53.75,12.75,0,796.85114
1998-01-01,53.75,13.0,0,777.12274
1998-01-01,53.75,13.25,0,773.57104
1998-01-01,53.75,13.5,0,783.808
1998-01-01,53.75,13.75,0,750.3285
1998-01-01,53.75,14.0,0,733.5493
1998-01-01,53.75,14.25,0,881.33954
1998-01-01,53.75,14.5,0,952.51056
1998-01-01,53.75,14.75,0,839.57385
1998-01-01,53.75,15.0,0,884.1598
1998-01-01,54.0,5.75,0,1126.6929
1998-01-01,54.0,6.0,0,1144.9883
1998-01-01,54.0,6.25,0,1174.5365
1998-01-01,54.0,6.5,0,1231.4768
1998-01-01,54.0,6.75,0,1233.4142
1998-01-01,54.0,7.0,0,1263.4375
1998-01-01,54.0,7.25,0,1301.7278
1998-01-01,54.0,7.5,0,1311.2283
1998-01-01,54.0,7.75,0,1313.9885
1998-01-01,54.0,8.0,0,1326.6809
1998-01-01,54.0,8.25,0,1407.1948
1998-01-01,54.0,8.5,0,1545.0043
1998-01-01,54.0,8.75,0,1407.751
1998-01-01,54.0,9.0,0,1131.2583
1998-01-01,54.0,9.25,0,1112.8179
1998-01-01,54.0,9.5,0,1098.8257
1998-01-01,54.0,9.75,0,1088.9685
1998-01-01,54.0,10.0,0,1060.981
1998-01-01,54.0,10.25,0,1037.2705
1998-01-01,54.0,10.5,0,973.98706
1998-01-01,54.0,10.75,0,895.813
1998-01-01,54.0,11.0,0,897.2175
1998-01-01,54.0,11.25,0,1097.5002
1998-01-01,54.0,11.5,0,918.39996
1998-01-01,54.0,11.75,0,897.8406
1998-01-01,54.0,12.0,0,882.6874
1998-01-01,54.0,12.25,0,882.38074
1998-01-01,54.0,12.5,0,882.9568
1998-01-01,54.0,12.75,0,861.2301
1998-01-01,54.0,13.0,0,863.80505
1998-01-01,54.0,13.25,0,808.31775
1998-01-01,54.0,13.5,0,789.12573
1998-01-01,54.0,13.75,0,813.1965
1998-01-01,54.0,14.0,0,907.905
1998-01-01,54.0,14.25,0,894.7845
1998-01-01,54.0,14.5,0,965.4159
1998-01-01,54.0,14.75,0,1007.8843
1998-01-01,54.0,15.0,0,972.83154
1998-01-01,54.25,5.75,0,1103.2048
1998-01-01,54.25,6.0,0,1122.7488
1998-01-01,54.25,6.25,0,1138.084
1998-01-01,54.25,6.5,0,1137.6029
1998-01-01,54.25,6.75,0,1143.9365
1998-01-01,54.25,7.0,0,1163.3572
1998-01-01,54.25,7.25,0,1172.7915
1998-01-01,54.25,7.5,0,1171.5924
1998-01-01,54.25,7.75,0,1177.8252
1998-01-01,54.25,8.0,0,1181.7949
1998-01-01,54.25,8.25,0,1284.3127
1998-01-01,54.25,8.5,0,1407.4154
1998-01-01,54.25,8.75,0,1249.7301
1998-01-01,54.25,9.0,0,1091.8606
1998-01-01,54.25,9.25,0,1112.7288
1998-01-01,54.25,9.5,0,1079.9746
1998-01-01,54.25,9.75,0,1035.6667
1998-01-01,54.25,10.0,0,1001.2455
1998-01-01,54.25,10.25,0,957.8425
1998-01-01,54.25,10.5,0,1033.7213
1998-01-01,54.25,10.75,0,1017.48364
1998-01-01,54.25,11.0,0,926.9548
1998-01-01,54.25,11.25,0,1077.0798
1998-01-01,54.25,11.5,0,935.33105
1998-01-01,54.25,11.75,0,965.14514
1998-01-01,54.25,12.0,0,968.06573
1998-01-01,54.25,12.25,0,985.4011
1998-01-01,54.25,12.5,0,940.95544
1998-01-01,54.25,12.75,0,890.3499
1998-01-01,54.25,13.0,0,874.51526
1998-01-01,54.25,13.25,0,820.6032
1998-01-01,54.25,13.5,0,896.0517
1998-01-01,54.25,13.75,0,1016.148
1998-01-01,54.25,14.0,0,969.0923
1998-01-01,54.25,14.25,0,952.86017
1998-01-01,54.25,14.5,0,983.4325
1998-01-01,54.25,14.75,0,1067.203
1998-01-01,54.25,15.0,0,1082.1886
1998-01-01,54.5,5.75,0,1085.9983
1998-01-01,54.5,6.0,0,1096.249
1998-01-01,54.5,6.25,0,1091.6373
1998-01-01,54.5,6.5,0,1089.4232
1998-01-01,54.5,6.75,0,1098.635
1998-01-01,54.5,7.0,0,1106.4739
1998-01-01,54.5,7.25,0,1105.1573
1998-01-01,54.5,7.5,0,1098.8524
1998-01-01,54.5,7.75,0,1106.3542
1998-01-01,54.5,8.0,0,1121.4902
1998-01-01,54.5,8.25,0,1231.7397
1998-01-01,54.5,8.5,0,1279.3003
1998-01-01,54.5,8.75,0,1127.8804
1998-01-01,54.5,9.0,0,1046.1998
1998-01-01,54.5,9.25,0,1065.7955
1998-01-01,54.5,9.5,0,1048.7551
1998-01-01,54.5,9.75,0,981.09485
1998-01-01,54.5,10.0,0,1013.05194
1998-01-01,54.5,10.25,0,982.1496
1998-01-01,54.5,10.5,0,1061.0657
1998-01-01,54.5,10.75,0,1038.0135
1998-01-01,54.5,11.0,0,1042.2097
1998-01-01,54.5,11.25,0,951.43176
1998-01-01,54.5,11.5,0,987.6859
1998-01-01,54.5,11.75,0,915.6248
1998-01-01,54.5,12.0,0,966.261
1998-01-01,54.5,12.25,0,957.3443
1998-01-01,54.5,12.5,0,884.1701
1998-01-01,54.5,12.75,0,915.9788
1998-01-01,54.5,13.0,0,901.63684
1998-01-01,54.5,13.25,0,943.4466
1998-01-01,54.5,13.5,0,1006.90796
1998-01-01,54.5,13.75,0,997.3849
1998-01-01,54.5,14.0,0,951.13446
1998-01-01,54.5,14.25,0,954.75464
1998-01-01,54.5,14.5,0,965.502
1998-01-01,54.5,14.75,0,986.79553
1998-01-01,54.5,15.0,0,1052.5673
1998-01-01,54.75,5.75,0,1074.9927
1998-01-01,54.75,6.0,0,1074.1355
1998-01-01,54.75,6.25,0,1069.5254
1998-01-01,54.75,6.5,0,1062.858
1998-01-01,54.75,6.75,0,1066.6931
1998-01-01,54.75,7.0,0,1072.2733
1998-01-01,54.75,7.25,0,1071.2223
1998-01-01,54.75,7.5,0,1061.1564
1998-01-01,54.75,7.75,0,1052.981
1998-01-01,54.75,8.0,0,1067.541
1998-01-01,54.75,8.25,0,1174.7925
1998-01-01,54.75,8.5,0,1241.18
1998-01-01,54.75,8.75,0,1115.0995
1998-01-01,54.75,9.0,0,1033.9283
1998-01-01,54.75,9.25,0,1042.6296
1998-01-01,54.75,9.5,0,977.6382
1998-01-01,54.75,9.75,0,896.4884
1998-01-01,54.75,10.0,0,928.262
1998-01-01,54.75,10.25,0,1033.5459
1998-01-01,54.75,10.5,0,996.629
1998-01-01,54.75,10.75,0,903.33936
1998-01-01,54.75,11.0,0,916.12805
1998-01-01,54.75,11.25,0,926.90985
1998-01-01,54.75,11.5,0,900.4293
1998-01-01,54.75,11.75,0,818.7182
1998-01-01,54.75,12.0,0,882.7026
1998-01-01,54.75,12.25,0,876.71655
1998-01-01,54.75,12.5,0,909.7714
1998-01-01,54.75,12.75,0,941.38354
1998-01-01,54.75,13.0,0,945.44226
1998-01-01,54.75,13.25,0,966.9245
1998-01-01,54.75,13.5,0,969.2077
1998-01-01,54.75,13.75,0,959.7827
1998-01-01,54.75,14.0,0,948.3278
1998-01-01,54.75,14.25,0,954.3237
1998-01-01,54.75,14.5,0,959.44165
1998-01-01,54.75,14.75,0,977.16003
1998-01-01,54.75,15.0,0,979.2362
1998-01-01,55.0,5.75,0,1069.2911
1998-01-01,55.0,6.0,0,1078.7395
1998-01-01,55.0,6.25,0,1067.8376
1998-01-01,55.0,6.5,0,1060.3295
1998-01-01,55.0,6.75,0,1064.5342
1998-01-01,55.0,7.0,0,1070.7087
1998-01-01,55.0,7.25,0,1048.5992
1998-01-01,55.0,7.5,0,1033.086
1998-01-01,55.0,7.75,0,1018.5747
1998-01-01,55.0,8.0,0,1031.7078
1998-01-01,55.0,8.25,0,1167.6138
1998-01-01,55.0,8.5,0,1237.2626
1998-01-01,55.0,8.75,0,1126.2289
1998-01-01,55.0,9.0,0,1008.5779
1998-01-01,55.0,9.25,0,1038.1665
1998-01-01,55.0,9.5,0,973.5498
1998-01-01,55.0,9.75,0,817.37994
1998-01-01,55.0,10.0,0,834.43567
1998-01-01,55.0,10.25,0,959.629
1998-01-01,55.0,10.5,0,923.40234
1998-01-01,55.0,10.75,0,847.3484
1998-01-01,55.0,11.0,0,872.3705
1998-01-01,55.0,11.25,0,871.3755
1998-01-01,55.0,11.5,0,896.87946
1998-01-01,55.0,11.75,0,885.5088
1998-01-01,55.0,12.0,0,856.70044
1998-01-01,55.0,12.25,0,836.48987
1998-01-01,55.0,12.5,0,837.5502
1998-01-01,55.0,12.75,0,874.5823
1998-01-01,55.0,13.0,0,903.41144
1998-01-01,55.0,13.25,0,924.8233
1998-01-01,55.0,13.5,0,938.77673
1998-01-01,55.0,13.75,0,933.7728
1998-01-01,55.0,14.0,0,930.7656
1998-01-01,55.0,14.25,0,937.46277
1998-01-01,55.0,14.5,0,941.7843
1998-01-01,55.0,14.75,0,934.30383
1998-01-01,55.0,15.0,0,924.46826
1999-01-01,47.25,5.75,0,1507.2725
1999-01-01,47.25,6.0,0,1608.414
1999-01-01,47.25,6.25,0,1691.2478
1999-01-01,47.25,6.5,0,1802.6099
1999-01-01,47.25,6.75,0,1914.2294
1999-01-01,47.25,7.0,0,2004.8871
1999-01-01,47.25,7.25,0,1810.5408
1999-01-01,47.25,7.5,0,1750.8552
1999-01-01,47.25,7.75,0,1664.9651
1999-01-01,47.25,8.0,0,1792.6326
1999-01-01,47.25,8.25,0,1883.5447
1999-01-01,47.25,8.5,0,1808.636
1999-01-01,47.25,8.75,0,2071.629
1999-01-01,47.25,9.0,0,2331.1697
1999-01-01,47.25,9.25,0,2632.7253
1999-01-01,47.25,9.5,0,2405.6118
1999-01-01,47.25,9.75,0,2206.544
1999-01-01,47.25,10.0,0,2417.485
1999-01-01,47.25,10.25,0,2454.9827
1999-01-01,47.25,10.5,0,2291.972
1999-01-01,47.25,10.75,0,2114.9985
1999-01-01,47.25,11.0,0,2074.0813
1999-01-01,47.25,11.25,0,2170.2766
1999-01-01,47.25,11.5,0,2002.3088
1999-01-01,47.25,11.75,0,1919.2726
1999-01-01,47.25,12.0,0,1850.5408
1999-01-01,47.25,12.25,0,1848.9008
1999-01-01,47.25,12.5,0,1827.283
1999-01-01,47.25,12.75,0,1861.4924
1999-01-01,47.25,13.0,0,1754.9314
1999-01-01,47.25,13.25,0,1618.7845
1999-01-01,47.25,13.5,0,1538.3048
1999-01-01,47.25,13.75,0,1436.9169
1999-01-01,47.25,14.0,0,1401.1395
1999-01-01,47.25,14.25,0,1328.2751
1999-01-01,47.25,14.5,0,1359.2368
1999-01-01,47.25,14.75,0,1329.5618
1999-01-01,47.25,15.0,0,1246.0262
1999-01-01,47.5,5.75,0,1394.5144
1999-01-01,47.5,6.0,0,1507.2255
1999-01-01,47.5,6.25,0,1557.0352
1999-01-01,47.5,6.5,0,1555.2792
1999-01-01,47.5,6.75,0,1703.6682
1999-01-01,47.5,7.0,0,1787.0712
1999-01-01,47.5,7.25,0,1653.1506
1999-01-01,47.5,7.5,0,1634.9817
1999-01-01,47.5,7.75,0,1549.6716
1999-01-01,47.5,8.0,0,1783.2681
1999-01-01,47.5,8.25,0,1535.9069
1999-01-01,47.5,8.5,0,1461.4512
1999-01-01,47.5,8.75,0,1504.3406
1999-01-01,47.5,9.0,0,1638.0325
1999-01-01,47.5,9.25,0,1931.1226
1999-01-01,47.5,9.5,0,1862.4104
1999-01-01,47.5,9.75,0,2071.8828
1999-01-01,47.5,10.0,0,2300.8384
1999-01-01,47.5,10.25,0,2331.9133
1999-01-01,47.5,10.5,0,2293.5203
1999-01-01,47.5,10.75,0,2147.4092
1999-01-01,47.5,11.0,0,2107.9446
1999-01-01,47.5,11.25,0,2149.6948
1999-01-01,47.5,11.5,0,2177.483
1999-01-01,47.5,11.75,0,2094.8577
1999-01-01,47.5,12.0,0,2114.5872
1999-01-01,47.5,12.25,0,2037.9832
1999-01-01,47.5,12.5,0,2016.4365
1999-01-01,47.5,12.75,0,2112.086
1999-01-01,47.5,13.0,0,2073.7622
1999-01-01,47.5,13.25,0,1940.5145
1999-01-01,47.5,13.5,0,1888.37
1999-01-01,47.5,13.75,0,1825.9844
1999-01-01,47.5,14.0,0,1780.9072
1999-01-01,47.5,14.25,0,1683.0371
1999-01-01,47.5,14.5,0,1507.5023
1999-01-01,47.5,14.75,0,1405.1555
1999-01-01,47.5,15.0,0,1323.1969
1999-01-01,47.75,5.75,0,1360.5422
1999-01-01,47.75,6.0,0,1476.1528
1999-01-01,47.75,6.25,0,1624.5461
1999-01-01,47.75,6.5,0,1622.8112
1999-01-01,47.75,6.75,0,1755.5055
1999-01-01,47.75,7.0,0,1486.0515
1999-01-01,47.75,7.25,0,1353.1141
1999-01-01,47.75,7.5,0,1297.0608
1999-01-01,47.75,7.75,0,1525.0074
1999-01-01,47.75,8.0,0,1839.7572
1999-01-01,47.75,8.25,0,1612.3898
1999-01-01,47.75,8.5,0,1398.0764
1999-01-01,47.75,8.75,0,1243.7849
1999-01-01,47.75,9.0,0,1376.593
1999-01-01,47.75,9.25,0,1476.194
1999-01-01,47.75,9.5,0,1524.796
1999-01-01,47.75,9.75,0,1733.2404
1999-01-01,47.75,10.0,0,1900.6688
1999-01-01,47.75,10.25,0,1914.0383
1999-01-01,47.75,10.5,0,1875.8433
1999-01-01,47.75,10.75,0,1807.1873
1999-01-01,47.75,11.0,0,1774.7269
1999-01-01,47.75,11.25,0,1816.1953
1999-01-01,47.75,11.5,0,1912.7515
1999-01-01,47.75,11.75,0,1868.8491
1999-01-01,47.75,12.0,0,1896.3048
1999-01-01,47.75,12.25,0,1813.2981
1999-01-01,47.75,12.5,0,1831.4229
1999-01-01,47.75,12.75,0,1980.0577
1999-01-01,47.75,13.0,0,1942.3241
1999-01-01,47.75,13.25,0,1929.6956
1999-01-01,47.75,13.5,0,1880.1681
1999-01-01,47.75,13.75,0,1818.2344
1999-01-01,47.75,14.0,0,1785.1433
1999-01-01,47.75,14.25,0,1700.2681
1999-01-01,47.75,14.5,0,1525.4385
1999-01-01,47.75,14.75,0,1423.6213
1999-01-01,47.75,15.0,0,1490.8575
1999-01-01,48.0,5.75,0,1302.3859
1999-01-01,48.0,6.0,0,1398.5273
1999-01-01,48.0,6.25,0,1655.0835
1999-01-01,48.0,6.5,0,1762.0164
1999-01-01,48.0,6.75,0,1951.6959
1999-01-01,48.0,7.0,0,1644.8813
1999-01-01,48.0,7.25,0,1421.1482
1999-01-01,48.0,7.5,0,1186.9181
1999-01-01,48.0,7.75,0,1413.81
1999-01-01,48.0,8.0,0,1814.5002
1999-01-01,48.0,8.25,0,1808.7681
1999-01-01,48.0,8.5,0,1595.4893
1999-01-01,48.0,8.75,0,1303.1536
1999-01-01,48.0,9.0,0,1299.5001
1999-01-01,48.0,9.25,0,1386.265
1999-01-01,48.0,9.5,0,1389.3112
1999-01-01,48.0,9.75,0,1346.2374
1999-01-01,48.0,10.0,0,1447.366
1999-01-01,48.0,10.25,0,1462.6852
1999-01-01,48.0,10.5,0,1513.7902
1999-01-01,48.0,10.75,0,1498.2405
1999-01-01,48.0,11.0,0,1455.2097
1999-01-01,48.0,11.25,0,1404.902
1999-01-01,48.0,11.5,0,1435.224
1999-01-01,48.0,11.75,0,1391.5066
1999-01-01,48.0,12.0,0,1319.3451
1999-01-01,48.0,12.25,0,1263.049
1999-01-01,48.0,12.5,0,1281.1667
1999-01-01,48.0,12.75,0,1380.6085
1999-01-01,48.0,13.0,0,1411.5391
1999-01-01,48.0,13.25,0,1414.315
1999-01-01,48.0,13.5,0,1356.1925
1999-01-01,48.0,13.75,0,1289.8407
1999-01-01,48.0,14.0,0,1280.2865
1999-01-01,48.0,14.25,0,1246.1471
1999-01-01,48.0,14.5,0,1213.6438
1999-01-01,48.0,14.75,0,1192.3083
1999-01-01,48.0,15.0,0,1284.2272
1999-01-01,48.25,5.75,0,1337.5188
1999-01-01,48.25,6.0,0,1334.4979
1999-01-01,48.25,6.25,0,1316.3345
1999-01-01,48.25,6.5,0,1392.9043
1999-01-01,48.25,6.75,0,1559.3857
1999-01-01,48.25,7.0,0,1646.4839
1999-01-01,48.25,7.25,0,1545.2476
1999-01-01,48.25,7.5,0,1251.6194
1999-01-01,48.25,7.75,0,1202.001
1999-01-01,48.25,8.0,0,1472.6198
1999-01-01,48.25,8.25,0,1629.7106
1999-01-01,48.25,8.5,0,1644.0725
1999-01-01,48.25,8.75,0,1372.9614
1999-01-01,48.25,9.0,0,1346.2505
1999-01-01,48.25,9.25,0,1364.1228
1999-01-01,48.25,9.5,0,1334.0128
1999-01-01,48.25,9.75,0,1269.5645
1999-01-01,48.25,10.0,0,1181.7649
1999-01-01,48.25,10.25,0,1218.9261
1999-01-01,48.25,10.5,0,1276.875
1999-01-01,48.25,10.75,0,1312.0414
1999-01-01,48.25,11.0,0,1294.0592
1999-01-01,48.25,11.25,0,1239.9292
1999-01-01,48.25,11.5,0,1214.8302
1999-01-01,48.25,11.75,0,1193.0042
1999-01-01,48.25,12.0,0,1159.7672
1999-01-01,48.25,12.25,0,1108.3064
1999-01-01,48.25,12.5,0,1085.4675
1999-01-01,48.25,12.75,0,1089.3989
1999-01-01,48.25,13.0,0,1130.0336
1999-01-01,48.25,13.25,0,1136.8964
1999-01-01,48.25,13.5,0,1121.5563
1999-01-01,48.25,13.75,0,1041.6418
1999-01-01,48.25,14.0,0,946.27856
1999-01-01,48.25,14.25,0,900.9001
1999-01-01,48.25,14.5,0,863.4255
1999-01-01,48.25,14.75,0,889.51825
1999-01-01,48.25,15.0,0,903.4366
1999-01-01,48.5,5.75,0,1255.2035
1999-01-01,48.5,6.0,0,1279.0613
1999-01-01,48.5,6.25,0,1191.0215
1999-01-01,48.5,6.5,0,1180.7211
1999-01-01,48.5,6.75,0,1287.3098
1999-01-01,48.5,7.0,0,1552.3599
1999-01-01,48.5,7.25,0,1736.758
1999-01-01,48.5,7.5,0,1374.9712
1999-01-01,48.5,7.75,0,1246.1715
1999-01-01,48.5,8.0,0,1269.7509
1999-01-01,48.5,8.25,0,1599.5121
1999-01-01,48.5,8.5,0,1657.0251
1999-01-01,48.5,8.75,0,1312.388
1999-01-01,48.5,9.0,0,1175.7311
1999-01-01,48.5,9.25,0,1135.2784
1999-01-01,48.5,9.5,0,1263.5695
1999-01-01,48.5,9.75,0,1257.2214
1999-01-01,48.5,10.0,0,1141.2507
1999-01-01,48.5,10.25,0,1095.7106
1999-01-01,48.5,10.5,0,1068.6946
1999-01-01,48.5,10.75,0,1100.183
1999-01-01,48.5,11.0,0,1122.8358
1999-01-01,48.5,11.25,0,1126.7622
1999-01-01,48.5,11.5,0,1100.1725
1999-01-01,48.5,11.75,0,1086.8068
1999-01-01,48.5,12.0,0,1077.9746
1999-01-01,48.5,12.25,0,1086.0719
1999-01-01,48.5,12.5,0,1078.4987
1999-01-01,48.5,12.75,0,1038.9485
1999-01-01,48.5,13.0,0,1002.84937
1999-01-01,48.5,13.25,0,956.75165
1999-01-01,48.5,13.5,0,952.8878
1999-01-01,48.5,13.75,0,948.34735
1999-01-01,48.5,14.0,0,915.3965
1999-01-01,48.5,14.25,0,941.2434
1999-01-01,48.5,14.5,0,960.0041
1999-01-01,48.5,14.75,0,1033.1079
1999-01-01,48.5,15.0,0,1043.8795
1999-01-01,48.75,5.75,0,1071.8167
1999-01-01,48.75,6.0,0,1065.7733
1999-01-01,48.75,6.25,0,1126.965
1999-01-01,48.75,6.5,0,1148.0532
1999-01-01,48.75,6.75,0,1097.3284
1999-01-01,48.75,7.0,0,1224.3881
1999-01-01,48.75,7.25,0,1324.5693
1999-01-01,48.75,7.5,0,1219.2759
1999-01-01,48.75,7.75,0,1167.7339
1999-01-01,48.75,8.0,0,1171.7019
1999-01-01,48.75,8.25,0,1527.7153
1999-01-01,48.75,8.5,0,1651.2156
1999-01-01,48.75,8.75,0,1447.8042
1999-01-01,48.75,9.0,0,1219.2961
1999-01-01,48.75,9.25,0,1066.6096
1999-01-01,48.75,9.5,0,1206.2644
1999-01-01,48.75,9.75,0,1242.5619
1999-01-01,48.75,10.0,0,1205.6931
1999-01-01,48.75,10.25,0,1113.1666
1999-01-01,48.75,10.5,0,1049.4843
1999-01-01,48.75,10.75,0,1032.8838
1999-01-01,48.75,11.0,0,1013.1097
1999-01-01,48.75,11.25,0,984.5744
1999-01-01,48.75,11.5,0,949.0974
1999-01-01,48.75,11.75,0,914.5489
1999-01-01,48.75,12.0,0,876.94745
1999-01-01,48.75,12.25,0,844.9559
1999-01-01,48.75,12.5,0,824.3573
1999-01-01,48.75,12.75,0,819.69763
1999-01-01,48.75,13.0,0,854.40186
1999-01-01,48.75,13.25,0,898.99225
1999-01-01,48.75,13.5,0,995.80023
1999-01-01,48.75,13.75,0,1034.394
1999-01-01,48.75,14.0,0,1032.6417
1999-01-01,48.75,14.25,0,974.8998
1999-01-01,48.75,14.5,0,919.20703
1999-01-01,48.75,14.75,0,873.1947
1999-01-01,48.75,15.0,0,848.66406
1999-01-01,49.0,5.75,0,1001.414
1999-01-01,49.0,6.0,0,993.14
1999-01-01,49.0,6.25,0,1020.2051
1999-01-01,49.0,6.5,0,1107.3878
1999-01-01,49.0,6.75,0,1126.3618
1999-01-01,49.0,7.0,0,1067.5876
1999-01-01,49.0,7.25,0,1153.0635
1999-01-01,49.0,7.5,0,1219.4431
1999-01-01,49.0,7.75,0,1092.7242
1999-01-01,49.0,8.0,0,1012.2962
1999-01-01,49.0,8.25,0,945.4686
1999-01-01,49.0,8.5,0,1089.5989
1999-01-01,49.0,8.75,0,1141.4297
1999-01-01,49.0,9.0,0,1140.835
1999-01-01,49.0,9.25,0,1096.0754
1999-01-01,49.0,9.5,0,1116.0854
1999-01-01,49.0,9.75,0,1165.344
1999-01-01,49.0,10.0,0,1175.7592
1999-01-01,49.0,10.25,0,1107.1777
1999-01-01,49.0,10.5,0,1061.6069
1999-01-01,49.0,10.75,0,1046.1005
1999-01-01,49.0,11.0,0,1026.857
1999-01-01,49.0,11.25,0,1008.22217
1999-01-01,49.0,11.5,0,1001.98126
1999-01-01,49.0,11.75,0,988.28577
1999-01-01,49.0,12.0,0,947.17786
1999-01-01,49.0,12.25,0,935.11725
1999-01-01,49.0,12.5,0,948.46704
1999-01-01,49.0,12.75,0,1120.2748
1999-01-01,49.0,13.0,0,1273.2438
1999-01-01,49.0,13.25,0,1376.0728
1999-01-01,49.0,13.5,0,1318.876
1999-01-01,49.0,13.75,0,1131.2217
