time,lat,lon,fire_weather_index (fwi)
2010-01-01,53.75,7.0,2.1485662
2010-01-01,53.75,7.25,2.0990584
2010-01-01,53.75,7.5,2.0686736
2010-01-01,53.75,7.75,2.0525734
2010-01-01,53.75,8.0,2.1264954
2010-01-01,53.75,8.25,2.0831501
2010-01-01,53.75,8.5,2.3286157
2010-01-01,53.75,8.75,3.1871839
2010-01-01,53.75,9.0,4.2784863
2010-01-01,53.75,9.25,5.12642
2010-01-01,53.75,9.5,5.4140997
2010-01-01,53.75,9.75,5.464972
2010-01-01,53.75,10.0,5.432721
2010-01-01,53.75,10.25,5.2045274
2010-01-01,53.75,10.5,5.105201
2010-01-01,53.75,10.75,5.0945606
2010-01-01,53.75,11.0,5.284086
2010-01-01,53.75,11.25,5.443409
2010-01-01,53.75,11.5,5.5414953
2010-01-01,53.75,11.75,5.5603952
2010-01-01,53.75,12.0,5.541051
2010-01-01,53.75,12.25,5.5244575
2010-01-01,53.75,12.5,5.422532
2010-01-01,53.75,12.75,5.353401
2010-01-01,53.75,13.0,5.3507423
2010-01-01,53.75,13.25,5.5232353
2010-01-01,53.75,13.5,5.955264
2010-01-01,53.75,13.75,6.1821885
2010-01-01,53.75,14.0,5.485641
2010-01-01,53.75,14.25,4.693178
2010-01-01,53.75,14.5,4.0671186
2010-01-01,53.75,14.75,4.557654
2010-01-01,53.75,15.0,4.7416306
2010-01-01,54.0,5.75,
2010-01-01,54.0,6.0,
2010-01-01,54.0,6.25,
2010-01-01,54.0,6.5,
2010-01-01,54.0,6.75,
2010-01-01,54.0,7.0,
2010-01-01,54.0,7.25,
2010-01-01,54.0,7.5,
2010-01-01,54.0,7.75,
2010-01-01,54.0,8.0,2.1389532
2010-01-01,54.0,8.25,2.1389532
2010-01-01,54.0,8.5,2.387676
2010-01-01,54.0,8.75,3.1951325
2010-01-01,54.0,9.0,4.2163444
2010-01-01,54.0,9.25,5.0454617
2010-01-01,54.0,9.5,5.387271
2010-01-01,54.0,9.75,5.5346518
2010-01-01,54.0,10.0,5.576017
2010-01-01,54.0,10.25,5.426576
2010-01-01,54.0,10.5,5.380678
2010-01-01,54.0,10.75,5.1492662
2010-01-01,54.0,11.0,4.6327934
2010-01-01,54.0,11.25,4.7275214
2010-01-01,54.0,11.5,5.3524504
2010-01-01,54.0,11.75,6.14974
2010-01-01,54.0,12.0,6.154755
2010-01-01,54.0,12.25,5.8450565
2010-01-01,54.0,12.5,5.661928
2010-01-01,54.0,12.75,5.668533
2010-01-01,54.0,13.0,5.781392
2010-01-01,54.0,13.25,6.0667396
2010-01-01,54.0,13.5,5.641026
2010-01-01,54.0,13.75,4.6484203
2010-01-01,54.0,14.0,3.329194
2010-01-01,54.0,14.25,2.6608515
2010-01-01,54.0,14.5,2.4550085
2010-01-01,54.0,14.75,2.5390778
2010-01-01,54.0,15.0,3.1811936
2010-01-01,54.25,5.75,
2010-01-01,54.25,6.0,
2010-01-01,54.25,6.25,
2010-01-01,54.25,6.5,
2010-01-01,54.25,6.75,
2010-01-01,54.25,7.0,
2010-01-01,54.25,7.25,
2010-01-01,54.25,7.5,
2010-01-01,54.25,7.75,
2010-01-01,54.25,8.0,
2010-01-01,54.25,8.25,2.1315427
2010-01-01,54.25,8.5,2.40626
2010-01-01,54.25,8.75,3.1633728
2010-01-01,54.25,9.0,4.2669263
2010-01-01,54.25,9.25,4.9650817
2010-01-01,54.25,9.5,5.224209
2010-01-01,54.25,9.75,5.4547367
2010-01-01,54.25,10.0,5.6526127
2010-01-01,54.25,10.25,5.8459663
2010-01-01,54.25,10.5,5.177245
2010-01-01,54.25,10.75,4.2795334
2010-01-01,54.25,11.0,3.3816912
2010-01-01,54.25,11.25,3.2068043
2010-01-01,54.25,11.5,3.3272502
2010-01-01,54.25,11.75,3.461741
2010-01-01,54.25,12.0,3.8363457
2010-01-01,54.25,12.25,4.167244
2010-01-01,54.25,12.5,5.195087
2010-01-01,54.25,12.75,5.9748116
2010-01-01,54.25,13.0,6.582388
2010-01-01,54.25,13.25,5.690259
2010-01-01,54.25,13.5,4.3409557
2010-01-01,54.25,13.75,3.1520498
2010-01-01,54.25,14.0,2.6840465
2010-01-01,54.25,14.25,
2010-01-01,54.25,14.5,2.285729
2010-01-01,54.25,14.75,2.232704
2010-01-01,54.25,15.0,2.2345
2010-01-01,54.5,5.75,
2010-01-01,54.5,6.0,
2010-01-01,54.5,6.25,
2010-01-01,54.5,6.5,
2010-01-01,54.5,6.75,
2010-01-01,54.5,7.0,
2010-01-01,54.5,7.25,
2010-01-01,54.5,7.5,
2010-01-01,54.5,7.75,
2010-01-01,54.5,8.0,2.206184
2010-01-01,54.5,8.25,2.1315427
2010-01-01,54.5,8.5,2.40626
2010-01-01,54.5,8.75,3.1633728
2010-01-01,54.5,9.0,4.2669263
2010-01-01,54.5,9.25,4.9650817
2010-01-01,54.5,9.5,5.224209
2010-01-01,54.5,9.75,5.4547367
2010-01-01,54.5,10.0,5.6526127
2010-01-01,54.5,10.25,5.8459663
2010-01-01,54.5,10.5,5.177245
2010-01-01,54.5,10.75,4.2795334
2010-01-01,54.5,11.0,3.3816912
2010-01-01,54.5,11.25,3.2068043
2010-01-01,54.5,11.5,3.3272502
2010-01-01,54.5,11.75,3.461741
2010-01-01,54.5,12.0,3.8363457
2010-01-01,54.5,12.25,4.167244
2010-01-01,54.5,12.5,5.195087
2010-01-01,54.5,12.75,5.9748116
2010-01-01,54.5,13.0,6.582388
2010-01-01,54.5,13.25,5.690259
2010-01-01,54.5,13.5,4.3409557
2010-01-01,54.5,13.75,3.1520498
2010-01-01,54.5,14.0,2.6840465
2010-01-01,54.5,14.25,
2010-01-01,54.5,14.5,
2010-01-01,54.5,14.75,
2010-01-01,54.5,15.0,
2010-01-01,54.75,5.75,
2010-01-01,54.75,6.0,
2010-01-01,54.75,6.25,
2010-01-01,54.75,6.5,
2010-01-01,54.75,6.75,
2010-01-01,54.75,7.0,
2010-01-01,54.75,7.25,
2010-01-01,54.75,7.5,
2010-01-01,54.75,7.75,
2010-01-01,54.75,8.0,2.2097442
2010-01-01,54.75,8.25,2.1233017
2010-01-01,54.75,8.5,2.469866
2010-01-01,54.75,8.75,3.333386
2010-01-01,54.75,9.0,4.3707027
2010-01-01,54.75,9.25,4.8281193
2010-01-01,54.75,9.5,4.8142233
2010-01-01,54.75,9.75,4.415845
2010-01-01,54.75,10.0,4.063357
2010-01-01,54.75,10.25,3.5779393
2010-01-01,54.75,10.5,3.3256469
2010-01-01,54.75,10.75,3.1043901
2010-01-01,54.75,11.0,3.0639966
2010-01-01,54.75,11.25,3.8036675
2010-01-01,54.75,11.5,4.8478594
2010-01-01,54.75,11.75,5.207905
2010-01-01,54.75,12.0,4.561568
2010-01-01,54.75,12.25,3.6839933
2010-01-01,54.75,12.5,3.3116224
2010-01-01,54.75,12.75,3.1985464
2010-01-01,54.75,13.0,3.0762382
2010-01-01,54.75,13.25,3.0242171
2010-01-01,54.75,13.5,2.9698327
2010-01-01,54.75,13.75,2.9272833
2010-01-01,54.75,14.0,
2010-01-01,54.75,14.25,
2010-01-01,54.75,14.5,
2010-01-01,54.75,14.75,
2010-01-01,54.75,15.0,
2010-01-01,55.0,5.75,
2010-01-01,55.0,6.0,
2010-01-01,55.0,6.25,
2010-01-01,55.0,6.5,
2010-01-01,55.0,6.75,
2010-01-01,55.0,7.0,
2010-01-01,55.0,7.25,
2010-01-01,55.0,7.5,
2010-01-01,55.0,7.75,
2010-01-01,55.0,8.0,2.1885524
2010-01-01,55.0,8.25,2.1035757
2010-01-01,55.0,8.5,2.3679147
2010-01-01,55.0,8.75,3.044754
2010-01-01,55.0,9.0,3.8968868
2010-01-01,55.0,9.25,4.4503603
2010-01-01,55.0,9.5,4.87072
2010-01-01,55.0,9.75,4.791938
2010-01-01,55.0,10.0,4.5879354
2010-01-01,55.0,10.25,3.8709233
2010-01-01,55.0,10.5,3.6480577
2010-01-01,55.0,10.75,3.4615207
2010-01-01,55.0,11.0,3.4984841
2010-01-01,55.0,11.25,3.555667
2010-01-01,55.0,11.5,3.6210887
2010-01-01,55.0,11.75,3.586014
2010-01-01,55.0,12.0,3.3810098
2010-01-01,55.0,12.25,3.182228
2010-01-01,55.0,12.5,2.9949539
2010-01-01,55.0,12.75,2.983611
2010-01-01,55.0,13.0,3.037262
2010-01-01,55.0,13.25,
2010-01-01,55.0,13.5,
2010-01-01,55.0,13.75,
2010-01-01,55.0,14.0,
2010-01-01,55.0,14.25,
2010-01-01,55.0,14.5,
2010-01-01,55.0,14.75,2.4352384
2010-01-01,55.0,15.0,2.3516138
2011-01-01,47.25,5.75,8.419243
2011-01-01,47.25,6.0,8.082048
2011-01-01,47.25,6.25,7.3794785
2011-01-01,47.25,6.5,6.0011153
2011-01-01,47.25,6.75,4.528243
2011-01-01,47.25,7.0,3.334174
2011-01-01,47.25,7.25,2.8231428
2011-01-01,47.25,7.5,2.582247
2011-01-01,47.25,7.75,2.5012329
2011-01-01,47.25,8.0,2.661426
2011-01-01,47.25,8.25,3.2524614
2011-01-01,47.25,8.5,3.6004145
2011-01-01,47.25,8.75,3.3635366
2011-01-01,47.25,9.0,2.534131
2011-01-01,47.25,9.25,2.1405969
2011-01-01,47.25,9.5,2.0230289
2011-01-01,47.25,9.75,2.0294292
2011-01-01,47.25,10.0,1.9628488
2011-01-01,47.25,10.25,1.8803056
2011-01-01,47.25,10.5,1.8762242
2011-01-01,47.25,10.75,1.9095354
2011-01-01,47.25,11.0,1.9955351
2011-01-01,47.25,11.25,2.007836
2011-01-01,47.25,11.5,2.0693312
2011-01-01,47.25,11.75,2.2019732
2011-01-01,47.25,12.0,2.367432
2011-01-01,47.25,12.25,2.46458
2011-01-01,47.25,12.5,2.4444566
2011-01-01,47.25,12.75,2.408602
2011-01-01,47.25,13.0,2.4324684
2011-01-01,47.25,13.25,2.4505217
2011-01-01,47.25,13.5,2.3475356
2011-01-01,47.25,13.75,2.116141
2011-01-01,47.25,14.0,2.0409663
2011-01-01,47.25,14.25,2.118649
2011-01-01,47.25,14.5,2.2977085
2011-01-01,47.25,14.75,2.38401
2011-01-01,47.25,15.0,2.4330587
2011-01-01,47.5,5.75,7.2141643
2011-01-01,47.5,6.0,7.364599
2011-01-01,47.5,6.25,7.8415174
2011-01-01,47.5,6.5,8.260067
2011-01-01,47.5,6.75,8.127249
2011-01-01,47.5,7.0,7.6019216
2011-01-01,47.5,7.25,7.4616957
2011-01-01,47.5,7.5,6.6485543
2011-01-01,47.5,7.75,5.929859
2011-01-01,47.5,8.0,4.7622585
2011-01-01,47.5,8.25,4.7480516
2011-01-01,47.5,8.5,4.939564
2011-01-01,47.5,8.75,4.7745705
2011-01-01,47.5,9.0,3.697709
2011-01-01,47.5,9.25,2.4209063
2011-01-01,47.5,9.5,1.9257314
2011-01-01,47.5,9.75,2.1573367
2011-01-01,47.5,10.0,2.434543
2011-01-01,47.5,10.25,2.4439604
2011-01-01,47.5,10.5,2.250536
2011-01-01,47.5,10.75,2.0869718
2011-01-01,47.5,11.0,2.0655384
2011-01-01,47.5,11.25,2.1295824
2011-01-01,47.5,11.5,2.179081
2011-01-01,47.5,11.75,2.1810746
2011-01-01,47.5,12.0,2.2755914
2011-01-01,47.5,12.25,2.3876731
2011-01-01,47.5,12.5,2.3812656
2011-01-01,47.5,12.75,2.2337189
2011-01-01,47.5,13.0,2.0830815
2011-01-01,47.5,13.25,1.9903759
2011-01-01,47.5,13.5,1.912772
2011-01-01,47.5,13.75,1.8305362
2011-01-01,47.5,14.0,1.8701503
2011-01-01,47.5,14.25,2.0438786
2011-01-01,47.5,14.5,2.2446873
2011-01-01,47.5,14.75,2.3711495
2011-01-01,47.5,15.0,2.3122404
2011-01-01,47.75,5.75,7.2141643
2011-01-01,47.75,6.0,7.364599
2011-01-01,47.75,6.25,7.8415174
2011-01-01,47.75,6.5,8.260067
2011-01-01,47.75,6.75,8.127249
2011-01-01,47.75,7.0,7.6019216
2011-01-01,47.75,7.25,7.4616957
2011-01-01,47.75,7.5,6.6485543
2011-01-01,47.75,7.75,5.929859
2011-01-01,47.75,8.0,4.7622585
2011-01-01,47.75,8.25,4.7480516
2011-01-01,47.75,8.5,4.939564
2011-01-01,47.75,8.75,4.7745705
2011-01-01,47.75,9.0,3.697709
2011-01-01,47.75,9.25,2.4209063
2011-01-01,47.75,9.5,1.9257314
2011-01-01,47.75,9.75,2.1573367
2011-01-01,47.75,10.0,2.434543
2011-01-01,47.75,10.25,2.4439604
2011-01-01,47.75,10.5,2.250536
2011-01-01,47.75,10.75,2.0869718
2011-01-01,47.75,11.0,2.0655384
2011-01-01,47.75,11.25,2.1295824
2011-01-01,47.75,11.5,2.179081
2011-01-01,47.75,11.75,2.1810746
2011-01-01,47.75,12.0,2.2755914
2011-01-01,47.75,12.25,2.3876731
2011-01-01,47.75,12.5,2.3812656
2011-01-01,47.75,12.75,2.2337189
2011-01-01,47.75,13.0,2.0830815
2011-01-01,47.75,13.25,1.9903759
2011-01-01,47.75,13.5,1.912772
2011-01-01,47.75,13.75,1.8305362
2011-01-01,47.75,14.0,1.8701503
2011-01-01,47.75,14.25,2.0438786
2011-01-01,47.75,14.5,2.2446873
2011-01-01,47.75,14.75,2.3711495
2011-01-01,47.75,15.0,2.3122404
2011-01-01,48.0,5.75,6.266929
2011-01-01,48.0,6.0,6.2608447
2011-01-01,48.0,6.25,5.9472036
2011-01-01,48.0,6.5,5.0092764
2011-01-01,48.0,6.75,4.472586
2011-01-01,48.0,7.0,4.7942133
2011-01-01,48.0,7.25,6.3063545
2011-01-01,48.0,7.5,6.3015337
2011-01-01,48.0,7.75,5.7510858
2011-01-01,48.0,8.0,3.8754997
2011-01-01,48.0,8.25,3.3512173
2011-01-01,48.0,8.5,3.5259972
2011-01-01,48.0,8.75,4.1504645
2011-01-01,48.0,9.0,4.425123
2011-01-01,48.0,9.25,4.0896344
2011-01-01,48.0,9.5,3.8002248
2011-01-01,48.0,9.75,3.7079694
2011-01-01,48.0,10.0,3.5917752
2011-01-01,48.0,10.25,3.4680407
2011-01-01,48.0,10.5,3.339885
2011-01-01,48.0,10.75,3.2328038
2011-01-01,48.0,11.0,3.2211592
2011-01-01,48.0,11.25,3.1819677
2011-01-01,48.0,11.5,3.1081254
2011-01-01,48.0,11.75,3.0122752
2011-01-01,48.0,12.0,3.0639753
2011-01-01,48.0,12.25,3.1531677
2011-01-01,48.0,12.5,3.1208389
2011-01-01,48.0,12.75,2.895678
2011-01-01,48.0,13.0,2.5581646
2011-01-01,48.0,13.25,2.398038
2011-01-01,48.0,13.5,2.4190328
2011-01-01,48.0,13.75,2.593999
2011-01-01,48.0,14.0,2.6386676
2011-01-01,48.0,14.25,2.6694589
2011-01-01,48.0,14.5,2.6962662
2011-01-01,48.0,14.75,2.7494273
2011-01-01,48.0,15.0,2.6350427
2011-01-01,48.25,5.75,5.419249
2011-01-01,48.25,6.0,5.7570705
2011-01-01,48.25,6.25,6.2292233
2011-01-01,48.25,6.5,6.1928315
2011-01-01,48.25,6.75,5.6154785
2011-01-01,48.25,7.0,5.176854
2011-01-01,48.25,7.25,6.238757
2011-01-01,48.25,7.5,6.703108
2011-01-01,48.25,7.75,6.93479
2011-01-01,48.25,8.0,5.4306383
2011-01-01,48.25,8.25,4.5536647
2011-01-01,48.25,8.5,4.169662
2011-01-01,48.25,8.75,4.270633
2011-01-01,48.25,9.0,4.2887316
2011-01-01,48.25,9.25,3.996199
2011-01-01,48.25,9.5,4.0606666
2011-01-01,48.25,9.75,4.4257827
2011-01-01,48.25,10.0,4.6843357
2011-01-01,48.25,10.25,4.581522
2011-01-01,48.25,10.5,4.368126
2011-01-01,48.25,10.75,4.157027
2011-01-01,48.25,11.0,4.113844
2011-01-01,48.25,11.25,4.0653596
2011-01-01,48.25,11.5,4.0797296
2011-01-01,48.25,11.75,4.1385355
2011-01-01,48.25,12.0,4.220644
2011-01-01,48.25,12.25,4.2639055
2011-01-01,48.25,12.5,4.252237
2011-01-01,48.25,12.75,4.220657
2011-01-01,48.25,13.0,4.137335
2011-01-01,48.25,13.25,4.077701
2011-01-01,48.25,13.5,4.218935
2011-01-01,48.25,13.75,4.7085233
2011-01-01,48.25,14.0,5.4139285
2011-01-01,48.25,14.25,5.8265142
2011-01-01,48.25,14.5,5.997266
2011-01-01,48.25,14.75,5.785221
2011-01-01,48.25,15.0,5.638128
2011-01-01,48.5,5.75,5.4566665
2011-01-01,48.5,6.0,5.3971567
2011-01-01,48.5,6.25,5.6565943
2011-01-01,48.5,6.5,6.304153
2011-01-01,48.5,6.75,6.1944366
2011-01-01,48.5,7.0,5.5639954
2011-01-01,48.5,7.25,5.4861293
2011-01-01,48.5,7.5,6.059429
2011-01-01,48.5,7.75,6.843655
2011-01-01,48.5,8.0,6.6478853
2011-01-01,48.5,8.25,5.716773
2011-01-01,48.5,8.5,5.213378
2011-01-01,48.5,8.75,5.3503933
2011-01-01,48.5,9.0,5.949119
2011-01-01,48.5,9.25,5.5114856
2011-01-01,48.5,9.5,4.865546
2011-01-01,48.5,9.75,4.457859
2011-01-01,48.5,10.0,4.690582
2011-01-01,48.5,10.25,5.04395
2011-01-01,48.5,10.5,5.1864543
2011-01-01,48.5,10.75,5.264802
2011-01-01,48.5,11.0,5.0683813
2011-01-01,48.5,11.25,4.8410215
2011-01-01,48.5,11.5,4.626053
2011-01-01,48.5,11.75,4.431802
2011-01-01,48.5,12.0,4.2307124
2011-01-01,48.5,12.25,4.0903287
2011-01-01,48.5,12.5,4.0606594
2011-01-01,48.5,12.75,4.2349005
2011-01-01,48.5,13.0,4.57339
2011-01-01,48.5,13.25,4.8500705
2011-01-01,48.5,13.5,4.895906
2011-01-01,48.5,13.75,4.61026
2011-01-01,48.5,14.0,4.0976925
2011-01-01,48.5,14.25,3.596618
2011-01-01,48.5,14.5,3.293776
2011-01-01,48.5,14.75,3.1131117
2011-01-01,48.5,15.0,3.038033
2011-01-01,48.75,5.75,6.8143005
2011-01-01,48.75,6.0,6.831046
2011-01-01,48.75,6.25,7.0183806
2011-01-01,48.75,6.5,7.5653925
2011-01-01,48.75,6.75,7.9794383
2011-01-01,48.75,7.0,8.1161585
2011-01-01,48.75,7.25,7.9243593
2011-01-01,48.75,7.5,8.070924
2011-01-01,48.75,7.75,8.313699
2011-01-01,48.75,8.0,8.106157
2011-01-01,48.75,8.25,6.837086
2011-01-01,48.75,8.5,5.579891
2011-01-01,48.75,8.75,5.1490927
2011-01-01,48.75,9.0,5.6820855
2011-01-01,48.75,9.25,5.815552
2011-01-01,48.75,9.5,5.500159
2011-01-01,48.75,9.75,4.975258
2011-01-01,48.75,10.0,4.8792267
2011-01-01,48.75,10.25,4.9671164
2011-01-01,48.75,10.5,5.080881
2011-01-01,48.75,10.75,5.230815
2011-01-01,48.75,11.0,5.3415904
2011-01-01,48.75,11.25,5.5219336
2011-01-01,48.75,11.5,5.7425385
2011-01-01,48.75,11.75,5.948386
2011-01-01,48.75,12.0,5.997123
2011-01-01,48.75,12.25,5.9867887
2011-01-01,48.75,12.5,5.739784
2011-01-01,48.75,12.75,5.4217463
2011-01-01,48.75,13.0,5.093106
2011-01-01,48.75,13.25,4.61852
2011-01-01,48.75,13.5,3.9645135
2011-01-01,48.75,13.75,3.1955857
2011-01-01,48.75,14.0,2.9425914
2011-01-01,48.75,14.25,3.142065
2011-01-01,48.75,14.5,3.491663
2011-01-01,48.75,14.75,3.8245897
2011-01-01,48.75,15.0,4.076572
2011-01-01,49.0,5.75,7.2014027
2011-01-01,49.0,6.0,7.576006
2011-01-01,49.0,6.25,7.7522497
2011-01-01,49.0,6.5,7.661457
2011-01-01,49.0,6.75,7.8529277
2011-01-01,49.0,7.0,8.147518
2011-01-01,49.0,7.25,8.479012
2011-01-01,49.0,7.5,8.696451
2011-01-01,49.0,7.75,9.074535
2011-01-01,49.0,8.0,9.67335
2011-01-01,49.0,8.25,9.7635
2011-01-01,49.0,8.5,9.312184
2011-01-01,49.0,8.75,8.524546
2011-01-01,49.0,9.0,7.824881
2011-01-01,49.0,9.25,7.616355
2011-01-01,49.0,9.5,7.172245
2011-01-01,49.0,9.75,6.5626082
2011-01-01,49.0,10.0,5.966366
2011-01-01,49.0,10.25,5.7500906
2011-01-01,49.0,10.5,5.7079353
2011-01-01,49.0,10.75,5.6381874
2011-01-01,49.0,11.0,5.534581
2011-01-01,49.0,11.25,5.262709
2011-01-01,49.0,11.5,4.964853
2011-01-01,49.0,11.75,4.7507753
2011-01-01,49.0,12.0,4.6594343
2011-01-01,49.0,12.25,4.6505136
2011-01-01,49.0,12.5,4.2982397
2011-01-01,49.0,12.75,3.6430647
2011-01-01,49.0,13.0,2.8184276
2011-01-01,49.0,13.25,2.2737226
2011-01-01,49.0,13.5,2.2307763
2011-01-01,49.0,13.75,2.6933646
2011-01-01,49.0,14.0,3.496018
2011-01-01,49.0,14.25,4.455566
2011-01-01,49.0,14.5,5.1022606
2011-01-01,49.0,14.75,5.437747
2011-01-01,49.0,15.0,5.3917947
2011-01-01,49.25,5.75,6.6956787
2011-01-01,49.25,6.0,6.916291
2011-01-01,49.25,6.25,7.221057
2011-01-01,49.25,6.5,7.661002
2011-01-01,49.25,6.75,8.121324
2011-01-01,49.25,7.0,8.499804
2011-01-01,49.25,7.25,8.579075
2011-01-01,49.25,7.5,7.9183917
2011-01-01,49.25,7.75,7.3074274
2011-01-01,49.25,8.0,7.3585243
2011-01-01,49.25,8.25,8.186256
2011-01-01,49.25,8.5,8.781074
2011-01-01,49.25,8.75,8.625458
2011-01-01,49.25,9.0,7.974474
2011-01-01,49.25,9.25,7.5096807
2011-01-01,49.25,9.5,6.9618382
2011-01-01,49.25,9.75,6.42042
2011-01-01,49.25,10.0,6.0190125
2011-01-01,49.25,10.25,5.8845677
2011-01-01,49.25,10.5,5.9001784
2011-01-01,49.25,10.75,5.9670506
2011-01-01,49.25,11.0,6.0943785
2011-01-01,49.25,11.25,6.092865
2011-01-01,49.25,11.5,6.0236726
2011-01-01,49.25,11.75,5.969322
2011-01-01,49.25,12.0,5.8438993
2011-01-01,49.25,12.25,5.7369804
2011-01-01,49.25,12.5,5.3346305
2011-01-01,49.25,12.75,4.9658165
2011-01-01,49.25,13.0,4.450364
2011-01-01,49.25,13.25,4.0250807
2011-01-01,49.25,13.5,3.7624404
2011-01-01,49.25,13.75,3.9381824
2011-01-01,49.25,14.0,4.263203
2011-01-01,49.25,14.25,4.4963903
2011-01-01,49.25,14.5,4.455322
2011-01-01,49.25,14.75,4.1879053
2011-01-01,49.25,15.0,3.964687
2011-01-01,49.5,5.75,6.629093
2011-01-01,49.5,6.0,6.7238417
2011-01-01,49.5,6.25,6.853043
2011-01-01,49.5,6.5,6.9891996
2011-01-01,49.5,6.75,6.951615
2011-01-01,49.5,7.0,7.1530504
2011-01-01,49.5,7.25,7.647639
2011-01-01,49.5,7.5,8.2291975
2011-01-01,49.5,7.75,8.540901
2011-01-01,49.5,8.0,8.783566
2011-01-01,49.5,8.25,8.897285
2011-01-01,49.5,8.5,8.407503
2011-01-01,49.5,8.75,7.469428
2011-01-01,49.5,9.0,6.6804094
2011-01-01,49.5,9.25,6.9299703
2011-01-01,49.5,9.5,7.424578
2011-01-01,49.5,9.75,7.7269335
2011-01-01,49.5,10.0,7.6088095
2011-01-01,49.5,10.25,7.2217827
2011-01-01,49.5,10.5,6.9437532
2011-01-01,49.5,10.75,6.679913
2011-01-01,49.5,11.0,6.6612024
2011-01-01,49.5,11.25,6.579545
2011-01-01,49.5,11.5,6.530349
2011-01-01,49.5,11.75,6.597461
2011-01-01,49.5,12.0,6.2909284
2011-01-01,49.5,12.25,5.962677
2011-01-01,49.5,12.5,5.2739096
2011-01-01,49.5,12.75,5.035739
2011-01-01,49.5,13.0,4.9573226
2011-01-01,49.5,13.25,4.9859996
2011-01-01,49.5,13.5,4.737344
2011-01-01,49.5,13.75,4.295195
2011-01-01,49.5,14.0,3.9532676
2011-01-01,49.5,14.25,3.8668778
2011-01-01,49.5,14.5,3.8302155
2011-01-01,49.5,14.75,3.868084
2011-01-01,49.5,15.0,4.0524364
2011-01-01,49.75,5.75,5.4057093
2011-01-01,49.75,6.0,6.0158577
2011-01-01,49.75,6.25,6.785339
2011-01-01,49.75,6.5,7.2752256
2011-01-01,49.75,6.75,7.173006
2011-01-01,49.75,7.0,7.223459
2011-01-01,49.75,7.25,7.66998
2011-01-01,49.75,7.5,8.62134
2011-01-01,49.75,7.75,9.346691
2011-01-01,49.75,8.0,9.9822
2011-01-01,49.75,8.25,10.283758
2011-01-01,49.75,8.5,10.242546
2011-01-01,49.75,8.75,9.362537
2011-01-01,49.75,9.0,8.14669
2011-01-01,49.75,9.25,7.32283
2011-01-01,49.75,9.5,7.1495357
2011-01-01,49.75,9.75,7.2305083
2011-01-01,49.75,10.0,7.286756
2011-01-01,49.75,10.25,6.9938016
2011-01-01,49.75,10.5,6.793624
2011-01-01,49.75,10.75,6.570587
2011-01-01,49.75,11.0,6.445177
2011-01-01,49.75,11.25,6.269295
2011-01-01,49.75,11.5,6.103007
2011-01-01,49.75,11.75,6.007711
2011-01-01,49.75,12.0,5.6485033
2011-01-01,49.75,12.25,5.3333044
2011-01-01,49.75,12.5,4.9517617
2011-01-01,49.75,12.75,4.7347755
2011-01-01,49.75,13.0,4.6153994
2011-01-01,49.75,13.25,4.558865
2011-01-01,49.75,13.5,4.369301
2011-01-01,49.75,13.75,4.1725874
2011-01-01,49.75,14.0,4.155679
2011-01-01,49.75,14.25,4.3912935
2011-01-01,49.75,14.5,4.5437245
2011-01-01,49.75,14.75,4.5799556
2011-01-01,49.75,15.0,4.541601
2011-01-01,50.0,5.75,5.4057093
2011-01-01,50.0,6.0,6.0158577
2011-01-01,50.0,6.25,6.785339
2011-01-01,50.0,6.5,7.2752256
2011-01-01,50.0,6.75,7.173006
2011-01-01,50.0,7.0,7.223459
2011-01-01,50.0,7.25,7.66998
2011-01-01,50.0,7.5,8.62134
2011-01-01,50.0,7.75,9.346691
2011-01-01,50.0,8.0,9.9822
2011-01-01,50.0,8.25,10.283758
2011-01-01,50.0,8.5,10.242546
2011-01-01,50.0,8.75,9.362537
2011-01-01,50.0,9.0,8.14669
2011-01-01,50.0,9.25,7.32283
2011-01-01,50.0,9.5,7.1495357
2011-01-01,50.0,9.75,7.2305083
2011-01-01,50.0,10.0,7.286756
2011-01-01,50.0,10.25,6.9938016
2011-01-01,50.0,10.5,6.793624
2011-01-01,50.0,10.75,6.570587
2011-01-01,50.0,11.0,6.445177
2011-01-01,50.0,11.25,6.269295
2011-01-01,50.0,11.5,6.103007
2011-01-01,50.0,11.75,6.007711
2011-01-01,50.0,12.0,5.6485033
2011-01-01,50.0,12.25,5.3333044
2011-01-01,50.0,12.5,4.9517617
2011-01-01,50.0,12.75,4.7347755
2011-01-01,50.0,13.0,4.6153994
2011-01-01,50.0,13.25,4.558865
2011-01-01,50.0,13.5,4.369301
2011-01-01,50.0,13.75,4.1725874
2011-01-01,50.0,14.0,4.155679
2011-01-01,50.0,14.25,4.3912935
2011-01-01,50.0,14.5,4.5437245
2011-01-01,50.0,14.75,4.5799556
2011-01-01,50.0,15.0,4.541601
2011-01-01,50.25,5.75,4.891892
2011-01-01,50.25,6.0,4.897871
2011-01-01,50.25,6.25,5.159405
2011-01-01,50.25,6.5,5.7523293
2011-01-01,50.25,6.75,6.419504
2011-01-01,50.25,7.0,6.9637733
2011-01-01,50.25,7.25,7.284849
2011-01-01,50.25,7.5,7.3601894
2011-01-01,50.25,7.75,7.33574
2011-01-01,50.25,8.0,7.368598
2011-01-01,50.25,8.25,7.710444
2011-01-01,50.25,8.5,8.515642
2011-01-01,50.25,8.75,8.947748
2011-01-01,50.25,9.0,8.7598915
