time,lat,lon,realization,t2m
1940-01-01,50.5,10.25,0,1580.3235
1940-01-01,50.5,10.5,0,1556.7192
1940-01-01,50.5,10.75,0,1546.872
1940-01-01,50.5,11.0,0,1510.2017
1940-01-01,50.5,11.25,0,1493.9222
1940-01-01,50.5,11.5,0,1540.2634
1940-01-01,50.5,11.75,0,1548.8386
1940-01-01,50.5,12.0,0,1533.2999
1940-01-01,50.5,12.25,0,1482.9994
1940-01-01,50.5,12.5,0,1381.0554
1940-01-01,50.5,12.75,0,1310.65
1940-01-01,50.5,13.0,0,1239.7189
1940-01-01,50.5,13.25,0,1373.297
1940-01-01,50.5,13.5,0,1516.6255
1940-01-01,50.5,13.75,0,1626.1362
1940-01-01,50.5,14.0,0,1691.5404
1940-01-01,50.5,14.25,0,1744.7689
1940-01-01,50.5,14.5,0,1772.8192
1940-01-01,50.5,14.75,0,1752.8906
1940-01-01,50.5,15.0,0,1728.9515
1940-01-01,50.75,5.75,0,1925.9358
1940-01-01,50.75,6.0,0,1876.3752
1940-01-01,50.75,6.25,0,1817.5663
1940-01-01,50.75,6.5,0,1906.2026
1940-01-01,50.75,6.75,0,1951.8146
1940-01-01,50.75,7.0,0,1981.3997
1940-01-01,50.75,7.25,0,1918.6006
1940-01-01,50.75,7.5,0,1802.4722
1940-01-01,50.75,7.75,0,1657.1627
1940-01-01,50.75,8.0,0,1567.4851
1940-01-01,50.75,8.25,0,1574.8237
1940-01-01,50.75,8.5,0,1633.1282
1940-01-01,50.75,8.75,0,1722.6371
1940-01-01,50.75,9.0,0,1699.4042
1940-01-01,50.75,9.25,0,1692.1812
1940-01-01,50.75,9.5,0,1677.8032
1940-01-01,50.75,9.75,0,1654.3777
1940-01-01,50.75,10.0,0,1630.1146
1940-01-01,50.75,10.25,0,1584.3779
1940-01-01,50.75,10.5,0,1536.9546
1940-01-01,50.75,10.75,0,1494.5647
1940-01-01,50.75,11.0,0,1531.2063
1940-01-01,50.75,11.25,0,1588.6576
1940-01-01,50.75,11.5,0,1696.4844
1940-01-01,50.75,11.75,0,1758.031
1940-01-01,50.75,12.0,0,1774.367
1940-01-01,50.75,12.25,0,1739.6085
1940-01-01,50.75,12.5,0,1694.0183
1940-01-01,50.75,12.75,0,1587.1238
1940-01-01,50.75,13.0,0,1490.1781
1940-01-01,50.75,13.25,0,1434.6577
1940-01-01,50.75,13.5,0,1427.3202
1940-01-01,50.75,13.75,0,1456.001
1940-01-01,50.75,14.0,0,1525.1229
1940-01-01,50.75,14.25,0,1565.9427
1940-01-01,50.75,14.5,0,1600.5608
1940-01-01,50.75,14.75,0,1564.9298
1940-01-01,50.75,15.0,0,1506.5702
1940-01-01,51.0,5.75,0,2082.354
1940-01-01,51.0,6.0,0,2064.6743
1940-01-01,51.0,6.25,0,2045.4486
1940-01-01,51.0,6.5,0,2075.337
1940-01-01,51.0,6.75,0,2065.6064
1940-01-01,51.0,7.0,0,1983.6074
1940-01-01,51.0,7.25,0,1850.0906
1940-01-01,51.0,7.5,0,1683.2832
1940-01-01,51.0,7.75,0,1538.5127
1940-01-01,51.0,8.0,0,1435.6877
1940-01-01,51.0,8.25,0,1399.078
1940-01-01,51.0,8.5,0,1461.294
1940-01-01,51.0,8.75,0,1573.5554
1940-01-01,51.0,9.0,0,1624.854
1940-01-01,51.0,9.25,0,1661.4241
1940-01-01,51.0,9.5,0,1659.8545
1940-01-01,51.0,9.75,0,1654.157
1940-01-01,51.0,10.0,0,1648.9067
1940-01-01,51.0,10.25,0,1634.638
1940-01-01,51.0,10.5,0,1637.4011
1940-01-01,51.0,10.75,0,1691.7883
1940-01-01,51.0,11.0,0,1750.8313
1940-01-01,51.0,11.25,0,1812.8875
1940-01-01,51.0,11.5,0,1815.3529
1940-01-01,51.0,11.75,0,1817.252
1940-01-01,51.0,12.0,0,1826.834
1940-01-01,51.0,12.25,0,1851.5989
1940-01-01,51.0,12.5,0,1890.2904
1940-01-01,51.0,12.75,0,1864.4453
1940-01-01,51.0,13.0,0,1815.7799
1940-01-01,51.0,13.25,0,1732.6001
